ID                                    0x354b
Delivery_person_ID             HYDRES04DEL01
Delivery_person_Age                38.000000
Delivery_person_Ratings             4.000000
Restaurant_latitude                17.411028
Restaurant_longitude               78.329645
Delivery_location_latitude         17.481028
Delivery_location_longitude        78.399645
Order_Date                        02-03-2022
Time_Orderd                            21:20
Time_Order_picked                      21:25
Weather conditions                    Stormy
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   38.000000
Name: 25850, dtype: object
