ID                                        0x665
Delivery_person_ID               PUNERES04DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   18.514210
Restaurant_longitude                  73.838429
Delivery_location_latitude            18.564210
Delivery_location_longitude           73.888429
Order_Date                           07-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         19:35
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                         NaN
Festival                                     No
City                              Metropolitian
Time_taken (min)                      29.000000
Name: 25713, dtype: object
