ID                                      0x4b4
Delivery_person_ID             BANGRES15DEL02
Delivery_person_Age                       NaN
Delivery_person_Ratings                   NaN
Restaurant_latitude                -12.975377
Restaurant_longitude               -77.696664
Delivery_location_latitude          12.995377
Delivery_location_longitude         77.716664
Order_Date                         26-03-2022
Time_Orderd                               NaN
Time_Order_picked                        9:60
Weather conditions                 Sandstorms
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                           Snack
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    29.000000
Name: 3503, dtype: object
