ID                                       0x89d3
Delivery_person_ID                HYDRES08DEL01
Delivery_person_Age                   24.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   17.438263
Restaurant_longitude                  78.397865
Delivery_location_latitude            17.478263
Delivery_location_longitude           78.437865
Order_Date                           30-03-2022
Time_Orderd                               13:25
Time_Order_picked                         13:40
Weather conditions                          Fog
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      26.000000
Name: 32720, dtype: object
