ID                                       0x5a12
Delivery_person_ID                HYDRES18DEL02
Delivery_person_Age                   39.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   17.450851
Restaurant_longitude                  78.379347
Delivery_location_latitude            17.500851
Delivery_location_longitude           78.429347
Order_Date                           01-03-2022
Time_Orderd                               19:10
Time_Order_picked                         19:25
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      38.000000
Name: 30782, dtype: object
