ID                                    0x50d1
Delivery_person_ID             VADRES03DEL03
Delivery_person_Age                    27.00
Delivery_person_Ratings                 4.80
Restaurant_latitude                    22.32
Restaurant_longitude                   73.17
Delivery_location_latitude             22.35
Delivery_location_longitude            73.20
Order_Date                        05-03-2022
Time_Orderd                            22:45
Time_Order_picked                      22:55
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                     0.00
Festival                                  No
City                                     NaN
Time_taken (min)                       15.00
Name: 33425, dtype: object
