ID                                    0x549e
Delivery_person_ID             JAPRES03DEL02
Delivery_person_Age                28.000000
Delivery_person_Ratings             4.100000
Restaurant_latitude                26.913483
Restaurant_longitude               75.803139
Delivery_location_latitude         26.933483
Delivery_location_longitude        75.823139
Order_Date                        30-03-2022
Time_Orderd                             9:25
Time_Order_picked                       9:30
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   27.000000
Name: 43817, dtype: object
