ID                                     0x6e26
Delivery_person_ID             INDORES05DEL03
Delivery_person_Age                 25.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 22.727021
Restaurant_longitude                75.884167
Delivery_location_latitude          22.757021
Delivery_location_longitude         75.914167
Order_Date                         01-03-2022
Time_Orderd                             18:25
Time_Order_picked                       18:35
Weather conditions                     Stormy
Road_traffic_density                   Medium
Vehicle_condition                           1
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    22.000000
Name: 16186, dtype: object
