ID                                    0x164f
Delivery_person_ID             JAPRES19DEL02
Delivery_person_Age                22.000000
Delivery_person_Ratings             4.300000
Restaurant_latitude                26.913726
Restaurant_longitude               75.752820
Delivery_location_latitude         26.993726
Delivery_location_longitude        75.832820
Order_Date                        14-03-2022
Time_Orderd                            17:55
Time_Order_picked                      17:60
Weather conditions                       Fog
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   39.000000
Name: 37201, dtype: object
