ID                                    0xb427
Delivery_person_ID             MUMRES08DEL02
Delivery_person_Age                33.000000
Delivery_person_Ratings             4.900000
Restaurant_latitude                19.065838
Restaurant_longitude               72.832658
Delivery_location_latitude         19.085838
Delivery_location_longitude        72.852658
Order_Date                        05-04-2022
Time_Orderd                             9:55
Time_Order_picked                      10:05
Weather conditions                       Fog
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   24.000000
Name: 18367, dtype: object
