ID                                    0xc966
Delivery_person_ID             AGRRES15DEL02
Delivery_person_Age                    26.00
Delivery_person_Ratings                 4.50
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.05
Delivery_location_longitude             0.05
Order_Date                        15-02-2022
Time_Orderd                            22:60
Time_Order_picked                      23:10
Weather conditions                       Fog
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                      NaN
Festival                                  No
City                           Metropolitian
Time_taken (min)                       12.00
Name: 6422, dtype: object
