ID                                        0x552
Delivery_person_ID               CHENRES18DEL01
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   12.981615
Restaurant_longitude                  80.231598
Delivery_location_latitude            13.021615
Delivery_location_longitude           80.271598
Order_Date                           13-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         14:45
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                 Semi-Urban
Time_taken (min)                      48.000000
Name: 30376, dtype: object
