ID                                    0xc277
Delivery_person_ID             KOCRES01DEL01
Delivery_person_Age                37.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                 9.979363
Restaurant_longitude               76.285001
Delivery_location_latitude          9.989363
Delivery_location_longitude        76.295001
Order_Date                        15-02-2022
Time_Orderd                             9:45
Time_Order_picked                       9:50
Weather conditions                    Cloudy
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   16.000000
Name: 15636, dtype: object
