ID                                       0x341e
Delivery_person_ID              COIMBRES16DEL02
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   11.010375
Restaurant_longitude                  76.952950
Delivery_location_latitude            11.030375
Delivery_location_longitude           76.972950
Order_Date                           11-03-2022
Time_Orderd                                9:20
Time_Order_picked                          9:30
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      29.000000
Name: 44100, dtype: object
