ID                                       0x122a
Delivery_person_ID               PUNERES01DEL02
Delivery_person_Age                   22.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   18.569156
Restaurant_longitude                  73.774723
Delivery_location_latitude            18.649156
Delivery_location_longitude           73.854723
Order_Date                           27-03-2022
Time_Orderd                               19:35
Time_Order_picked                         19:40
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      34.000000
Name: 35418, dtype: object
