ID                                    0xa163
Delivery_person_ID             MUMRES15DEL01
Delivery_person_Age                26.000000
Delivery_person_Ratings             4.400000
Restaurant_latitude                19.176269
Restaurant_longitude               72.836721
Delivery_location_latitude         19.216269
Delivery_location_longitude        72.876721
Order_Date                        21-03-2022
Time_Orderd                            14:35
Time_Order_picked                      14:40
Weather conditions                     Sunny
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   40.000000
Name: 1180, dtype: object
