ID                                       0x15d9
Delivery_person_ID               BANGRES02DEL03
Delivery_person_Age                   35.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   12.970221
Restaurant_longitude                  77.645396
Delivery_location_latitude            13.060221
Delivery_location_longitude           77.735396
Order_Date                           02-04-2022
Time_Orderd                               22:40
Time_Order_picked                         22:50
Weather conditions                       Stormy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      15.000000
Name: 5976, dtype: object
