ID                                    0xc137
Delivery_person_ID             GOARES02DEL01
Delivery_person_Age                37.000000
Delivery_person_Ratings                  NaN
Restaurant_latitude                15.585658
Restaurant_longitude               73.743606
Delivery_location_latitude         15.595658
Delivery_location_longitude        73.753606
Order_Date                        13-02-2022
Time_Orderd                            10:40
Time_Order_picked                      10:45
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   20.000000
Name: 29055, dtype: object
