ID                                        0x525
Delivery_person_ID                MUMRES20DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   19.103249
Restaurant_longitude                  72.846749
Delivery_location_latitude            19.153249
Delivery_location_longitude           72.896749
Order_Date                           19-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         17:25
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      24.000000
Name: 1454, dtype: object
