ID                                    0xc513
Delivery_person_ID             KOLRES14DEL01
Delivery_person_Age                33.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                22.552996
Restaurant_longitude               88.352310
Delivery_location_latitude         22.562996
Delivery_location_longitude        88.362310
Order_Date                        17-02-2022
Time_Orderd                            10:20
Time_Order_picked                      10:35
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   23.000000
Name: 25933, dtype: object
