ID                                       0x94a8
Delivery_person_ID                HYDRES07DEL03
Delivery_person_Age                   22.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   17.424114
Restaurant_longitude                  78.347554
Delivery_location_latitude            17.484114
Delivery_location_longitude           78.407554
Order_Date                           19-03-2022
Time_Orderd                               18:10
Time_Order_picked                         18:25
Weather conditions                   Sandstorms
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      22.000000
Name: 8121, dtype: object
