ID                                    0xc128
Delivery_person_ID             KNPRES03DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                26.469003
Restaurant_longitude               80.316344
Delivery_location_latitude         26.599003
Delivery_location_longitude        80.446344
Order_Date                        18-02-2022
Time_Orderd                              NaN
Time_Order_picked                      23:10
Weather conditions                Sandstorms
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   21.000000
Name: 4320, dtype: object
