ID                                    0x758c
Delivery_person_ID             VADRES15DEL01
Delivery_person_Age                    30.00
Delivery_person_Ratings                 4.60
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.04
Delivery_location_longitude             0.04
Order_Date                        05-04-2022
Time_Orderd                            16:25
Time_Order_picked                      16:30
Weather conditions                    Cloudy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                     0.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       18.00
Name: 38887, dtype: object
