ID                                     0xb735
Delivery_person_ID             PUNERES14DEL02
Delivery_person_Age                 33.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 18.516216
Restaurant_longitude                73.842527
Delivery_location_latitude          18.536216
Delivery_location_longitude         73.862527
Order_Date                         13-03-2022
Time_Orderd                             10:45
Time_Order_picked                       10:60
Weather conditions                      Sunny
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    10.000000
Name: 26895, dtype: object
