ID                                    0xc910
Delivery_person_ID             KOCRES15DEL01
Delivery_person_Age                26.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                10.027364
Restaurant_longitude               76.308258
Delivery_location_latitude         10.037364
Delivery_location_longitude        76.318258
Order_Date                        11-02-2022
Time_Orderd                             9:30
Time_Order_picked                       9:40
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   19.000000
Name: 23616, dtype: object
