ID                                    0xc047
Delivery_person_ID             KOCRES05DEL03
Delivery_person_Age                36.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                -9.970717
Restaurant_longitude               76.285447
Delivery_location_latitude         10.030717
Delivery_location_longitude        76.345447
Order_Date                        13-02-2022
Time_Orderd                            22:20
Time_Order_picked                      22:35
Weather conditions                       Fog
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   29.000000
Name: 15481, dtype: object
