ID,Time_taken (min)
0x2318,27.083775
0x3474,28.551598
0x9420,28.354326
0x72ee,27.92867
0xa759,21.343027
0xc4af,19.957127
0x3b9d,13.472722
0xdd42,24.935696
0x872b,33.900906
0x6001,27.296259
0xd845,21.957895
0x4946,15.554323
0x4598,16.113647
0xbd51,21.403835
0x73ec,32.636395
0x5ca7,32.667072
0x9fa6,35.74193
0x914e,21.070654
0x36e5,24.349535
0xd82e,21.453125
0x1df3,34.250793
0xa65,37.4571
0x8b83,25.113045
0x5b95,24.477324
0xaa43,25.99469
0x9995,33.152138
0x1018,37.84385
0x4af3,22.250687
0x87a1,19.651947
0xb64c,14.894645
0x4b7e,15.400938
0x252d,21.11094
0x368e,19.042892
0xe09,20.881512
0x39aa,28.298794
0xb542,34.011692
0x7604,19.371164
0x597c,40.797073
0x184f,16.51182
0x9442,24.6897
0x84e,21.986052
0xa6ba,33.734028
0xb66b,20.847364
0x9bb,22.306522
0x8d9a,22.11355
0x869f,37.15329
0xc587,46.79921
0x3167,21.226
0x4981,26.965029
0x4c83,22.007324
0x2493,14.969555
0x21a5,21.008106
0x5571,13.464959
0x45b1,38.19811
0xb1f0,21.393194
0x75d9,26.832962
0x46dd,27.562807
0xc002,25.018513
0x95e5,27.16883
0x1c1f,19.854908
0x45bd,19.46016
0xb986,21.662338
0x1761,45.161957
0xb84c,26.876554
0x69c3,36.773205
0xd68c,41.332043
0xd05f,45.976624
0xb5f0,24.383419
0x69a8,29.336304
0xc9c5,34.353493
0x478e,18.409983
0x12dd,25.66128
0x78e3,25.959011
0x1661,23.5941
0xcb17,17.549467
0xdff4,23.249279
0x75c3,20.700726
0xceb4,18.944542
0x8ae4,17.46491
0xdb61,22.104868
0x790,13.638725
0x8968,25.948956
0xa39a,20.44211
0x8826,27.985685
0x4c8c,18.807837
0x103c,35.975132
0x98a8,13.639932
0xb338,27.889097
0x366d,25.588247
0x7d75,14.413265
0x6d30,38.520943
0x616f,28.621778
0x9ee3,24.327078
0x4d82,25.971655
0xb757,28.69184
0x2e53,19.693703
0xd686,21.288803
0x828d,14.731538
0xb9f5,19.767366
0x73c4,37.453728
0xd427,25.865654
0xc009,37.350002
0x7030,21.067486
0xc500,25.916948
0xd0f4,15.250745
0x6e8c,20.63044
0xa1ee,27.217922
0x4720,16.639654
0x5691,50.10329
0xb8f1,33.057724
0xc790,37.834
0x3234,34.314995
0xb2be,18.517399
0x7f50,24.408176
0x6fd1,14.027707
0x5a8b,27.446035
0x714d,20.14841
0x4bff,17.13566
0x9925,24.24536
0x6fd6,23.68444
0x2872,21.054289
0x66c,23.27977
0x90f7,28.609762
0xddd,22.754295
0x2a29,39.4383
0x7eb3,22.214485
0x6d17,28.73584
0x7134,23.752037
0xa4f0,22.220179
0x213f,21.06444
0x70e8,33.031326
0x8556,32.843624
0xaae6,33.097992
0x9724,18.778996
0x6208,22.936415
0x5164,17.901209
0xa70e,24.10572
0x6afb,25.22195
0xc0f1,32.900253
0x76e4,22.437014
0x3d34,14.714188
0x540c,17.951475
0x83de,20.927017
0xc950,35.70593
0x63ac,17.553162
0x602b,38.250896
0x757e,36.59204
0x31a9,28.38691
0xd9b5,23.237968
0x4175,23.556194
0xd350,34.65766
0x3aa6,21.331486
0x2473,27.106514
0xc94a,23.773947
0x32c9,26.191078
0x986d,25.298239
0x4924,22.638107
0x49c7,45.236816
0x167f,32.701195
0xfb9,19.899317
0x9c99,16.57072
0x28f5,37.53684
0xaaf9,14.779359
0x84b5,22.31429
0x43fb,38.93548
0xc78c,28.780985
0x9159,19.24889
0x61c2,29.089577
0x4fce,23.511835
0xcb2d,36.60264
0x7d38,31.184925
0x897f,18.223307
0x77e6,28.317701
0xadd8,14.024115
0x8ff2,15.32755
0x5d7e,27.73937
0x4722,23.419916
0x9cd8,18.728077
0x1048,22.860691
0x9a3a,38.296562
0x4685,19.516544
0xcb42,14.357888
0xb01c,31.204435
0x2fee,21.034145
0x2a87,16.17539
0x7e10,23.477928
0xb402,21.624775
0x4ccf,23.557892
0xab1f,13.844142
0xd269,23.654148
0x9e50,37.618015
0x1a5f,28.334705
0x9b4,20.771173
0x2e4d,38.40089
0x9fd9,28.685663
0xd79,19.909658
0x709c,23.372728
0x930e,28.091341
0x8d4e,23.79458
0x762,28.948404
0xae5b,15.609806
0x4f12,15.146216
0x298a,18.929996
0x7f37,24.007725
0x3a0a,20.062515
0xc46b,18.180086
0xc65e,23.815443
0x2fa8,20.251688
0x413f,19.739859
0xa1e5,35.71319
0x8448,33.728336
0x4c8,35.67104
0x8fe4,19.212091
0x162f,24.106894
0x8cc9,22.547028
0x77cb,20.701614
0x44d2,21.009836
0x8750,24.616632
0x2fda,21.350971
0x513b,20.855326
0x3e5f,24.307793
0x8abc,43.08794
0x5c05,36.935715
0x5db1,21.584816
0x34e0,25.282629
0xbe30,27.369137
0x69b3,33.483093
0xd73e,15.61709
0x9018,29.908257
0x144c,33.728157
0x8085,34.15488
0xc234,27.399937
0x1c42,20.402655
0xe009,13.629338
0xdc62,35.875828
0xc5d0,44.067516
0x5575,20.548603
0x4859,26.335205
0xc23b,18.441263
0x7e0a,15.250307
0x59d0,34.377865
0xe7e,25.323175
0x4e8b,41.733643
0x3013,17.848864
0x4ff2,25.35397
0x4137,22.054321
0xd82a,18.357504
0x5099,20.65766
0x59c3,22.82699
0x8f41,15.797037
0x818e,27.230953
0xca4a,22.009022
0xbc1c,24.255537
0x8636,23.941504
0xb0ae,36.158264
0x7260,16.511261
0x5081,27.271479
0x4007,15.184527
0xa99d,46.592125
0x9432,23.720667
0x8cb7,19.573109
0xa6dc,17.856783
0xd793,25.021471
0x32e3,34.67916
0xb819,23.779531
0xbad3,27.452066
0x7e87,37.163235
0x2fab,16.18818
0x73a9,22.595066
0x70f9,21.344398
0x5644,35.805283
0x1054,17.210266
0x349f,25.460915
0xa51,33.64416
0x76d3,28.81798
0x31d1,16.743973
0x9eee,15.484114
0xdd6b,23.55357
0x6036,33.73852
0xe1b7,17.771093
0xc90d,31.812876
0xe130,15.127151
0xbdf1,39.379642
0x5ac8,22.09694
0x6b26,24.006115
0x3e86,21.07303
0x15e9,20.55029
0xb1e7,15.144462
0xda7a,16.443481
0x1480,28.416182
0x4930,22.571741
0x440b,36.04862
0x9745,32.80177
0xb5a7,15.049864
0x7d84,19.828535
0x434c,42.678444
0x77a,29.965664
0x9f29,22.479977
0xcaf8,36.520954
0x224d,39.499096
0x25cc,22.730864
0x31f5,25.460335
0x4558,20.00947
0xb73c,18.384941
0x852a,20.099037
0x7ccb,19.453814
0x7bfa,20.423704
0x6fce,21.171837
0x53fb,19.710184
0x1abb,21.725107
0x37ab,36.593235
0x724,26.992842
0x7562,25.360325
0x4bc,28.173223
0x6fb0,20.997557
0x8125,39.29005
0x7ffe,38.30858
0x9777,17.26103
0x1de2,36.358326
0x7b97,22.348148
0x5fec,15.839265
0x4d52,23.658901
0x6a5b,27.591076
0xbe1f,17.591978
0x4c2e,44.900227
0x4926,28.84721
0x8f60,20.147257
0x8976,23.229982
0x69d1,40.987133
0x943e,22.276447
0x6e5e,40.16863
0x13a7,39.976833
0xae96,35.072433
0x808c,35.567524
0x20a8,23.721636
0xce17,20.745028
0x20de,33.204212
0x8e76,29.79792
0x705b,31.718857
0x1bdc,11.643441
0xabdb,14.315253
0xc35a,30.283022
0xc784,18.029436
0xbbbe,20.220491
0x59f5,36.02152
0x8df5,34.39661
0xdb44,35.902428
0x8265,33.99205
0x48f8,23.450846
0xc1d2,23.488203
0x1f28,41.098824
0xb9c0,26.937935
0x3f33,15.482363
0xc767,25.960144
0x7d5,22.42748
0xe8e,32.116608
0x87f8,16.601128
0x1fef,16.854687
0x96e0,22.279913
0x9778,22.672155
0x5b6,27.41406
0x641b,34.680058
0x62c0,14.840479
0x2806,26.533892
0xe110,30.717573
0x9c2c,24.316957
0x3d79,19.064419
0x5367,34.981884
0x57e8,22.343029
0x6e7f,28.102287
0x76ac,25.85538
0x32ba,17.080696
0x99c5,29.797686
0x35df,23.716623
0xaaa0,35.743942
0xa754,21.210508
0x6186,19.822023
0x24b8,22.262577
0x3a14,25.89083
0x12c4,20.310274
0x6eb0,13.862165
0x26f3,38.322826
0x7947,24.974977
0x754a,21.280605
0x59ab,17.152412
0xb5e4,33.41405
0xd4fb,27.764027
0xc9b0,22.38552
0xa0e1,33.726017
0x4c7f,31.362793
0x175c,24.660563
0x53a7,17.247868
0x8e57,46.761997
0x75ca,22.458286
0x67d9,27.22358
0x2ed8,33.099815
0x7c90,27.782532
0x68cc,20.683039
0x5fff,34.567844
0xa19e,33.87672
0x469f,13.569456
0x9047,24.79814
0x3722,26.409954
0xdad8,16.160194
0xa64f,24.818146
0x82b5,22.792616
0xaafc,23.375795
0x51a6,35.80106
0x53c2,14.69884
0x13e4,26.45558
0xc5f4,16.360725
0x88f0,31.389223
0x3165,24.968998
0x2cd2,20.860203
0x1fe8,20.671806
0xa5b7,25.428196
0x5892,26.535172
0xc1ad,18.51175
0x64f1,34.778793
0xc322,21.570242
0x297c,26.090105
0x6b0d,20.826548
0xcd91,21.587395
0x7bef,18.608278
0x255c,48.69289
0xbbe4,23.439695
0x5138,17.951923
0xe2e,20.511074
0x64bc,22.215843
0x3deb,22.661476
0x88e7,28.089638
0x5e32,22.07869
0x8c6,33.468147
0x977b,19.826723
0x28c1,21.655775
0x2796,23.85156
0xcf69,23.066706
0x5940,18.900366
0x443d,21.629297
0x8691,20.934822
0xb1dd,28.989443
0x8458,18.33549
0xc5a5,24.204874
0x8ab,30.419004
0x422f,28.996555
0x2de2,20.20762
0xbd88,17.84842
0x98c3,41.18307
0x7c25,33.08561
0x692d,23.102795
0x239b,23.305773
0x500,25.630596
0x2f0f,17.186972
0x9e02,26.208147
0xd788,14.90089
0x59e0,28.489435
0x4a68,25.263206
0x4cd0,21.113598
0xabc7,22.431362
0xc479,26.326088
0xb130,46.471596
0xbf88,19.167187
0xc7bb,26.97633
0x6ce2,28.016531
0xba0a,26.890146
0x7401,15.974313
0xd2e0,24.187168
0x3af4,22.371042
0x4918,38.39305
0x7137,33.661247
0x8e94,18.751421
0xca05,28.97402
0x5ba8,27.719759
0x2e29,38.571117
0x9f1d,27.063581
0x498b,19.603283
0x461b,31.140034
0xcea5,30.015007
0x47aa,27.528446
0x753f,27.153841
0x996d,16.121143
0xdd79,27.956125
0x56cc,34.253357
0xabcb,23.337534
0xa67e,13.628551
0x8b3,18.620277
0x9161,27.62278
0xa697,22.21009
0x84ac,47.638546
0x99f,23.513783
0x7d4a,38.244167
0x632,36.305374
0x94e8,35.90496
0x11d4,14.759832
0x4542,39.67688
0xb782,43.8544
0x146d,15.076708
0x5e8c,21.882236
0x812c,44.167763
0x9a69,19.02419
0x6f78,33.82089
0x8ce1,27.455975
0x1149,27.800026
0x9572,25.057356
0x953d,20.792995
0x8d2f,27.54668
0xd72c,18.133947
0x1e71,34.928967
0x9431,21.648493
0x53ef,25.807653
0x9ec6,32.155678
0x38ec,27.051197
0x5843,36.48812
0x838d,20.438911
0x7bdf,25.259426
0x4a65,20.906183
0xc7ff,23.164991
0x67ae,20.093513
0xb135,27.970007
0xafe2,34.827976
0x9ed7,26.599245
0x3168,27.228233
0xbb9f,24.307821
0x3746,24.0212
0xc8ed,41.593616
0x3d1c,39.05935
0xb0c2,47.692165
0x1ed2,14.222716
0xb925,14.04021
0xa1e3,40.01646
0xba23,20.294191
0x7e0c,21.532742
0xce2b,16.798069
0x2a0f,34.36449
0x2c43,19.853392
0x13de,14.861717
0x86ff,20.0425
0x5b4a,25.491919
0x4f08,18.232918
0x2bf2,27.973732
0x8419,15.767216
0x85d7,31.614712
0x6a0a,19.200335
0x5f21,37.391968
