ID,Time_taken (min)
0x2318,24.50826800652867
0x3474,29.2921784776245
0x9420,30.77201411944866
0x72ee,27.3957990973423
0xa759,22.17821329984708
0xc4af,19.720214078147862
0x3b9d,13.700192538092915
0xdd42,24.601196976897423
0x872b,36.92072871586297
0x6001,25.608558736942555
0xd845,21.65271218568125
0x4946,16.151231806697176
0x4598,16.6227788482205
0xbd51,21.937789256219382
0x73ec,33.22119336771505
0x5ca7,32.07426647584389
0x9fa6,35.652076494510744
0x914e,21.668099960262328
0x36e5,21.446956996982188
0xd82e,22.063856923114116
0x1df3,36.88310265786368
0xa65,36.425008165102874
0x8b83,26.052480901361523
0x5b95,23.727236831123307
0xaa43,25.267939143682348
0x9995,33.50229864355886
0x1018,36.64452133106542
0x4af3,21.364339799314152
0x87a1,18.438768441459246
0xb64c,14.189924552592851
0x4b7e,15.868082978168662
0x252d,21.048595527064652
0x368e,18.63561914932532
0xe09,20.251617533445216
0x39aa,29.361380962475284
0xb542,34.850158324741805
0x7604,18.764154929174442
0x597c,40.911154326585404
0x184f,16.5798400566166
0x9442,25.853069000007117
0x84e,21.642658538017386
0xa6ba,33.38410063484365
0xb66b,19.84720758859045
0x9bb,21.44231138487565
0x8d9a,22.932781594361195
0x869f,37.305822552219354
0xc587,44.6564674816882
0x3167,21.76047596975416
0x4981,25.7776159031841
0x4c83,21.104889654816084
0x2493,16.631896799131646
0x21a5,20.58970194627145
0x5571,13.940304489949396
0x45b1,36.41796502836897
0xb1f0,22.492288141184847
0x75d9,27.28199446568889
0x46dd,28.887625496561718
0xc002,23.425994129933507
0x95e5,27.667916575164917
0x1c1f,19.881814445497895
0x45bd,19.93483838221892
0xb986,22.71017784740763
0x1761,45.97237322839296
0xb84c,26.977710825945884
0x69c3,36.199278266761354
0xd68c,42.14654871007832
0xd05f,48.40000791942376
0xb5f0,22.862272807569063
0x69a8,27.297356500490796
0xc9c5,35.92201949564429
0x478e,18.756185940398996
0x12dd,26.360435930359177
0x78e3,23.550782529770544
0x1661,23.4486432748703
0xcb17,18.44205884303587
0xdff4,22.85394008545556
0x75c3,21.080773585567783
0xceb4,17.905792763194906
0x8ae4,17.498406568556213
0xdb61,22.41360500265989
0x790,14.486907304528186
0x8968,26.125352623138298
0xa39a,19.765655702652275
0x8826,28.48908495407614
0x4c8c,19.85012390489707
0x103c,37.06575177200895
0x98a8,13.795703435457675
0xb338,27.368736714610197
0x366d,22.889206333389467
0x7d75,14.957639179859722
0x6d30,38.701999766272216
0x616f,27.23252754848962
0x9ee3,26.514449590827457
0x4d82,27.356221159663363
0xb757,28.630497172736998
0x2e53,18.62745943202691
0xd686,21.976936485649343
0x828d,14.952220877187214
0xb9f5,20.74218249496656
0x73c4,35.559617804747276
0xd427,26.291736548732203
0xc009,37.00218387183668
0x7030,21.241776149125315
0xc500,23.955376452642447
0xd0f4,15.039680683733863
0x6e8c,20.010653103511157
0xa1ee,27.06127890818184
0x4720,17.544685067912585
0x5691,48.35924446665646
0xb8f1,33.89725103078022
0xc790,39.44111165566496
0x3234,35.99379875419679
0xb2be,18.358882969084366
0x7f50,23.465453932232172
0x6fd1,14.798164411989225
0x5a8b,27.102927462642082
0x714d,19.979259187774616
0x4bff,16.496411566285015
0x9925,24.30107484623673
0x6fd6,23.843834254881
0x2872,21.816238134356393
0x66c,22.648186362601944
0x90f7,28.789241119979355
0xddd,23.828156740336613
0x2a29,39.85842162979398
0x7eb3,21.47453180063516
0x6d17,28.643932026088294
0x7134,24.17583150382648
0xa4f0,22.341358371502654
0x213f,21.41088372892758
0x70e8,34.26308368483244
0x8556,33.896800815380374
0xaae6,33.993378388678025
0x9724,19.34970256441473
0x6208,22.437689972822273
0x5164,17.53405272960639
0xa70e,21.54446094244725
0x6afb,26.032224508099766
0xc0f1,34.309810732214096
0x76e4,23.111861016758674
0x3d34,14.748979029830348
0x540c,16.50498276247858
0x83de,21.7401499723614
0xc950,37.453765602040576
0x63ac,16.582670904061338
0x602b,37.50813386057371
0x757e,36.524414161431956
0x31a9,30.301685503055204
0xd9b5,22.326265566593573
0x4175,22.75496280514948
0xd350,35.345807011665485
0x3aa6,22.252343975574725
0x2473,26.854354157132008
0xc94a,21.86778571027633
0x32c9,26.36601811939234
0x986d,26.860434370773913
0x4924,22.063237500833733
0x49c7,49.30722314322498
0x167f,33.445542879550835
0xfb9,21.71535863893104
0x9c99,17.113747256943537
0x28f5,36.645656834426056
0xaaf9,14.225683098404389
0x84b5,21.455533221282113
0x43fb,39.67669047430795
0xc78c,30.026950575222763
0x9159,20.069839262218792
0x61c2,28.709798723689573
0x4fce,25.045187479471284
0xcb2d,36.71720421050627
0x7d38,30.628318248715555
0x897f,17.456040343316857
0x77e6,29.21158206727981
0xadd8,14.97879514328853
0x8ff2,15.8568937037341
0x5d7e,27.313903506801026
0x4722,22.374400947172308
0x9cd8,20.427037254711397
0x1048,22.48712977065458
0x9a3a,40.6922061721697
0x4685,18.07988760303284
0xcb42,14.995096391916983
0xb01c,31.677504163541577
0x2fee,21.204237539578255
0x2a87,16.31500918612986
0x7e10,21.463335167386152
0xb402,22.573500558476958
0x4ccf,22.57134271097649
0xab1f,14.554952839930968
0xd269,24.2239132114392
0x9e50,38.61441788464678
0x1a5f,28.98543019326713
0x9b4,20.687110876936828
0x2e4d,38.994139278648234
0x9fd9,29.601373219766124
0xd79,18.849890354953043
0x709c,22.652579596902278
0x930e,28.751474322219664
0x8d4e,23.07901499738235
0x762,24.37299568908312
0xae5b,15.835054660955366
0x4f12,16.24794633759819
0x298a,21.80500340250228
0x7f37,22.587080547874063
0x3a0a,20.096141956262354
0xc46b,20.407900823149753
0xc65e,24.841512088608958
0x2fa8,20.52901791011117
0x413f,20.077770790844905
0xa1e5,37.05253668579138
0x8448,34.69937972630104
0x4c8,36.3664633358571
0x8fe4,19.29662541242144
0x162f,23.97996658937227
0x8cc9,23.453391525656208
0x77cb,19.503559929164563
0x44d2,21.720504366918952
0x8750,24.674023334091547
0x2fda,21.013675714756445
0x513b,20.26632472049215
0x3e5f,24.665938850938854
0x8abc,44.955702048588954
0x5c05,37.07105726979562
0x5db1,22.225309836664653
0x34e0,26.649137603026713
0xbe30,27.978529584317794
0x69b3,33.597637466974
0xd73e,15.245124973606393
0x9018,30.514568745601558
0x144c,35.10792316627366
0x8085,34.977650391929735
0xc234,25.40645363092625
0x1c42,20.74674927495465
0xe009,13.532867100238661
0xdc62,36.28360433121386
0xc5d0,42.0268595063285
0x5575,18.97242851423127
0x4859,23.5050278678645
0xc23b,16.71482995629108
0x7e0a,15.279334419332013
0x59d0,36.58632171652897
0xe7e,26.982008069537137
0x4e8b,42.32857971368051
0x3013,18.70306757929434
0x4ff2,25.294410724730053
0x4137,20.73119734276296
0xd82a,18.957154659958853
0x5099,19.581472456774108
0x59c3,21.852455337701947
0x8f41,14.137041153677703
0x818e,27.210563673898605
0xca4a,22.183326711371972
0xbc1c,22.023285917806675
0x8636,24.47896823959941
0xb0ae,35.96744123554946
0x7260,15.331119763631323
0x5081,25.42303197952143
0x4007,16.46039017236866
0xa99d,49.664163749613074
0x9432,24.669049233263248
0x8cb7,19.592656334394558
0xa6dc,17.349621783232916
0xd793,22.80071170372824
0x32e3,35.835488176397014
0xb819,23.551064552163602
0xbad3,28.276685616601597
0x7e87,38.69424705399897
0x2fab,16.070722883721494
0x73a9,22.589710606097846
0x70f9,22.11918192539443
0x5644,36.6949542016232
0x1054,15.959657056994315
0x349f,25.129203717549146
0xa51,32.75389016961887
0x76d3,28.597566247470485
0x31d1,15.715145907989813
0x9eee,16.19277018063003
0xdd6b,22.686272746005518
0x6036,33.564252758569
0xe1b7,17.187123675605378
0xc90d,29.57314848710854
0xe130,16.414529689728226
0xbdf1,37.56361104767324
0x5ac8,21.371270867041375
0x6b26,24.277614766426595
0x3e86,23.78345563757623
0x15e9,21.483970911896584
0xb1e7,16.0529842759011
0xda7a,15.44894275670754
0x1480,27.930917697704334
0x4930,22.86342542437268
0x440b,36.7089558736982
0x9745,35.982948237455425
0xb5a7,16.175377794683417
0x7d84,20.96340599340808
0x434c,43.70873658016393
0x77a,29.456775854684338
0x9f29,22.977562398289646
0xcaf8,37.454923654776735
0x224d,40.17017975013625
0x25cc,21.893570503732363
0x31f5,26.33588975423369
0x4558,19.429370425066168
0xb73c,16.627869325125975
0x852a,20.33190449196995
0x7ccb,19.046722532201457
0x7bfa,19.265638637378935
0x6fce,20.60804647676492
0x53fb,19.952309485427776
0x1abb,22.106077748372215
0x37ab,37.29015168667229
0x724,21.93136953572043
0x7562,26.668757847472627
0x4bc,28.282754443388274
0x6fb0,21.78877554145314
0x8125,40.689921069274526
0x7ffe,37.73717130988819
0x9777,17.721501920517223
0x1de2,36.58174652407001
0x7b97,22.11188588579497
0x5fec,16.10284773886838
0x4d52,24.03108450765956
0x6a5b,25.037824557358014
0xbe1f,17.07826235622621
0x4c2e,45.870408758143355
0x4926,29.515583085917545
0x8f60,19.91257738313617
0x8976,22.81520150194637
0x69d1,40.454150357650995
0x943e,21.608208954334888
0x6e5e,38.332126118760456
0x13a7,41.75567348116901
0xae96,35.97969584345064
0x808c,37.01687038668268
0x20a8,24.452902635399347
0xce17,21.978490351697875
0x20de,35.04937772713226
0x8e76,29.08590091333982
0x705b,32.939463193205924
0x1bdc,10.307253539690763
0xabdb,14.24825757850007
0xc35a,30.09239673250675
0xc784,19.721739406309684
0xbbbe,18.838838891313458
0x59f5,36.42023555662931
0x8df5,35.87638265962173
0xdb44,36.04100356354989
0x8265,34.85795664076352
0x48f8,22.445156134425265
0xc1d2,22.260245886493546
0x1f28,41.37869020266256
0xb9c0,26.720629786260265
0x3f33,16.775821679144226
0xc767,25.319675623028754
0x7d5,21.29345464730883
0xe8e,32.34809319557386
0x87f8,17.629582123145
0x1fef,17.608153572818036
0x96e0,22.584273413089022
0x9778,22.79794798076577
0x5b6,25.268280246911583
0x641b,33.98825067447801
0x62c0,14.891853916664575
0x2806,24.299649728749692
0xe110,28.76705171798366
0x9c2c,23.4010839729108
0x3d79,19.24895742007618
0x5367,34.218068189885756
0x57e8,21.98012123498861
0x6e7f,29.33396042907341
0x76ac,24.274221608271354
0x32ba,18.955515574936598
0x99c5,29.671247149874105
0x35df,22.667467830683318
0xaaa0,35.59777297296424
0xa754,22.562800092847635
0x6186,20.811155995993605
0x24b8,20.992452788767142
0x3a14,24.427355583793076
0x12c4,20.795145414294154
0x6eb0,14.640602301220376
0x26f3,38.96807026551369
0x7947,26.50877751012975
0x754a,20.378896654096497
0x59ab,15.278405005443139
0xb5e4,33.158011950101226
0xd4fb,28.658429480289175
0xc9b0,23.009860692663164
0xa0e1,36.6819651565691
0x4c7f,30.657109913348
0x175c,26.498591810339754
0x53a7,15.8960449631479
0x8e57,46.67313470131837
0x75ca,21.49547700321552
0x67d9,27.497091216493523
0x2ed8,33.827970767705224
0x7c90,27.4287498602545
0x68cc,20.82230888314429
0x5fff,37.48525025182853
0xa19e,35.6285515978671
0x469f,14.931541004353269
0x9047,24.11686889983199
0x3722,29.152879411498528
0xdad8,16.347730573092985
0xa64f,25.459547983664898
0x82b5,23.46454843381833
0xaafc,22.883716431384197
0x51a6,37.73793742175074
0x53c2,15.278707224236959
0x13e4,27.76321896740441
0xc5f4,16.654247304967285
0x88f0,31.285970459607974
0x3165,26.64237793878557
0x2cd2,21.015857204466805
0x1fe8,20.280532177392384
0xa5b7,25.780154137460364
0x5892,26.69924561772213
0xc1ad,18.553877384362693
0x64f1,35.84726746594108
0xc322,23.33047358334194
0x297c,25.645429141872558
0x6b0d,20.704950951482914
0xcd91,22.099405696308786
0x7bef,18.356321759679254
