ID,Time_taken (min)
0x2318,27.985590992067635
0x3474,32.75321126493303
0x9420,30.475139445703725
0x72ee,25.60743048928829
0xa759,20.37296078187986
0xc4af,21.156276415719457
0x3b9d,12.390921604771748
0xdd42,26.96576815609286
0x872b,32.78660812066449
0x6001,26.278901535374935
0xd845,23.203883404617812
0x4946,13.972664837765066
0x4598,17.65458423080169
0xbd51,20.838819520351674
0x73ec,36.661579168626695
0x5ca7,35.19097178368853
0x9fa6,35.39133335281669
0x914e,20.141255722196952
0x36e5,22.59585700500788
0xd82e,23.431919033034553
0x1df3,36.9642980264871
0xa65,38.131020005829974
0x8b83,29.100082366381628
0x5b95,27.392960664110113
0xaa43,21.018157140725105
0x9995,34.64607529287771
0x1018,33.81200737357678
0x4af3,26.366876611182438
0x87a1,22.7333687503758
0xb64c,12.978256256042659
0x4b7e,16.404344345560858
0x252d,20.34239828828999
0x368e,19.489044957320335
0xe09,22.048832193740925
0x39aa,31.270012280286117
0xb542,34.47011575526659
0x7604,23.140308739021457
0x597c,38.84221842149497
0x184f,18.029210901350044
0x9442,26.384920504246832
0x84e,22.21301204564058
0xa6ba,36.82385409211622
0xb66b,19.577868060806217
0x9bb,18.336531278338157
0x8d9a,17.046300672857853
0x869f,32.848608083249765
0xc587,43.86244767420459
0x3167,21.03712019773054
0x4981,27.437698367514926
0x4c83,20.779457555187935
0x2493,16.65038989598912
0x21a5,20.581379655638777
0x5571,14.915713073110473
0x45b1,37.928127212223174
0xb1f0,21.279094895178098
0x75d9,29.729634801900538
0x46dd,28.526805457864242
0xc002,25.435981342184057
0x95e5,28.69256212477764
0x1c1f,18.505990224356804
0x45bd,18.34840339625108
0xb986,21.62264114804147
0x1761,48.216230411753806
0xb84c,27.711255991243036
0x69c3,37.599314096161905
0xd68c,40.46875755307628
0xd05f,46.51624843313476
0xb5f0,23.647624264927543
0x69a8,27.240328020237055
0xc9c5,34.5965592383758
0x478e,17.031392891790833
0x12dd,27.108500462319938
0x78e3,23.472399470779518
0x1661,20.560760565254448
0xcb17,17.97767874191731
0xdff4,20.951309984942252
0x75c3,19.393736360259464
0xceb4,20.365357800196545
0x8ae4,19.740673768516793
0xdb61,22.362748795842673
0x790,16.92347436812569
0x8968,26.781307031082044
0xa39a,21.301778168152634
0x8826,27.0006513381563
0x4c8c,19.550124433578024
0x103c,36.90856323753049
0x98a8,14.952808366209553
0xb338,29.07652074306691
0x366d,27.400624950602914
0x7d75,15.340373327759352
0x6d30,36.824685676197085
0x616f,26.551542717885876
0x9ee3,26.942385716754277
0x4d82,26.671299882701554
0xb757,28.76430546029073
0x2e53,20.50232647667732
0xd686,22.36389262041703
0x828d,16.06011403530939
0xb9f5,19.067803334415608
0x73c4,33.0383860113637
0xd427,27.65893962013349
0xc009,34.44843347455755
0x7030,21.25944772436769
0xc500,28.902254342990787
0xd0f4,14.234989662009825
0x6e8c,22.425775172516808
0xa1ee,27.14104199321944
0x4720,17.6087282768249
0x5691,48.57994887035551
0xb8f1,35.116009664537906
0xc790,39.24926649279239
0x3234,34.61775326468674
0xb2be,17.113207053288853
0x7f50,26.389966101347273
0x6fd1,13.399028205195592
0x5a8b,28.67092382835931
0x714d,20.648046432042115
0x4bff,19.485668567617175
0x9925,23.66731456627084
0x6fd6,23.406518271325584
0x2872,23.008388612364303
0x66c,22.120293117504705
0x90f7,28.650853510835432
0xddd,24.30358164436009
0x2a29,38.54088945646113
0x7eb3,21.82866980192479
0x6d17,26.513691507768197
0x7134,22.89547514915267
0xa4f0,20.479842118026372
0x213f,23.261680721315912
0x70e8,33.57325120951154
0x8556,33.36494675186859
