ID,Time_taken (min)
0x2318,26.450804818717067
0x3474,29.103344063175737
0x9420,29.8519670423838
0x72ee,29.09582607346774
0xa759,21.609204165254805
0xc4af,19.800214646632924
0x3b9d,13.376266677867122
0xdd42,24.98506001851941
0x872b,37.17570360140338
0x6001,25.453464864223264
0xd845,22.03677373295995
0x4946,15.69987449689901
0x4598,16.880173971501367
0xbd51,21.855339653852557
0x73ec,32.140702268152275
0x5ca7,31.857865876759682
0x9fa6,35.41204142320635
0x914e,21.411871353901116
0x36e5,22.68235759621999
0xd82e,21.449729687941726
0x1df3,36.98071103993928
0xa65,36.35972662098641
0x8b83,25.272034603550274
0x5b95,23.671439029900554
0xaa43,25.90613991926853
0x9995,32.448052425737444
0x1018,37.55596219538447
0x4af3,22.05096078984309
0x87a1,18.202249857698433
0xb64c,14.827481704195211
0x4b7e,15.732167625050442
0x252d,21.05716654558673
0x368e,19.133678024021062
0xe09,20.336797208177288
0x39aa,29.62707541694347
0xb542,34.64759532741942
0x7604,19.434544077442503
0x597c,40.17566004649197
0x184f,16.75685416084387
0x9442,24.493966277083313
0x84e,22.10349396160829
0xa6ba,33.767528474723825
0xb66b,20.324646448972626
0x9bb,20.720684100448516
0x8d9a,22.97749149390726
0x869f,36.58939681022453
0xc587,44.62532739449654
0x3167,21.79308830330081
0x4981,26.5414908453581
0x4c83,21.144842015556105
0x2493,15.808211398649016
0x21a5,20.27334887904197
0x5571,13.514466060092957
0x45b1,36.14767865772526
0xb1f0,21.939667327022168
0x75d9,27.38555391747039
0x46dd,27.995579317792025
0xc002,26.47060748140646
0x95e5,27.687256159913577
0x1c1f,20.501598933743562
0x45bd,19.74250214275732
0xb986,23.253642890299083
0x1761,45.2554482659471
0xb84c,27.31945141603889
0x69c3,36.00712477000165
0xd68c,43.60551811028206
0xd05f,47.373571347194066
0xb5f0,22.52682627207313
0x69a8,28.17332611448444
0xc9c5,35.373304492210664
0x478e,19.703219908007558
0x12dd,26.54351000395575
0x78e3,24.595403952573626
0x1661,24.061165709032924
0xcb17,18.279142260074924
0xdff4,22.67410695466554
0x75c3,20.727948212545527
0xceb4,18.010752572974525
0x8ae4,17.235160756298715
0xdb61,22.65339019957042
0x790,14.222153881043988
0x8968,26.942363299845027
0xa39a,19.654020994486924
0x8826,28.081991354185437
0x4c8c,19.91224715328404
0x103c,36.86308154031588
0x98a8,13.176616907538918
0xb338,27.152255914860184
0x366d,23.514710674239694
0x7d75,14.449788747481412
0x6d30,38.392848229133236
0x616f,28.07928124622451
0x9ee3,25.92923936793205
0x4d82,27.433225810042238
0xb757,27.22530909147622
0x2e53,18.502692598639708
