ID,Time_taken (min)
0x2318,27.194801
0x3474,28.593689
0x9420,28.378168
0x72ee,27.655539
0xa759,21.310568
0xc4af,19.907541
0x3b9d,13.494836
0xdd42,24.716663
0x872b,33.90849
0x6001,27.363815
0xd845,21.998966
0x4946,15.427374
0x4598,16.145977
0xbd51,21.447187
0x73ec,32.855484
0x5ca7,32.69157
0x9fa6,35.799236
0x914e,21.063803
0x36e5,24.409029
0xd82e,21.417725
0x1df3,34.121326
0xa65,37.454117
0x8b83,25.068834
0x5b95,24.519243
0xaa43,25.890493
0x9995,33.063812
0x1018,37.83771
0x4af3,22.288387
0x87a1,19.743025
0xb64c,14.921625
0x4b7e,15.400185
0x252d,20.872488
0x368e,18.979652
0xe09,20.873604
0x39aa,28.257223
0xb542,34.03928
0x7604,19.871569
0x597c,40.708645
0x184f,16.525599
0x9442,24.744297
0x84e,22.069235
0xa6ba,33.7305
0xb66b,20.786743
0x9bb,22.100658
0x8d9a,22.093307
0x869f,37.1783
0xc587,46.683773
0x3167,21.137405
0x4981,27.09112
0x4c83,22.05603
0x2493,14.964416
0x21a5,21.105085
0x5571,13.545451
0x45b1,38.222717
0xb1f0,21.316856
0x75d9,26.812996
0x46dd,27.579773
0xc002,25.164843
0x95e5,27.221169
0x1c1f,19.78566
0x45bd,19.516169
0xb986,21.504896
0x1761,45.67665
0xb84c,26.82829
0x69c3,36.779484
0xd68c,41.12831
0xd05f,46.008484
0xb5f0,24.31721
0x69a8,29.217836
0xc9c5,34.40773
0x478e,18.419643
0x12dd,25.662504
0x78e3,26.063364
0x1661,23.598337
0xcb17,17.42238
0xdff4,23.104462
0x75c3,20.713049
0xceb4,19.24665
0x8ae4,17.46095
0xdb61,22.082916
0x790,13.721732
0x8968,25.962975
0xa39a,20.41934
0x8826,27.842646
0x4c8c,18.790453
0x103c,35.95233
0x98a8,13.667143
0xb338,27.87259
0x366d,25.692049
0x7d75,14.461943
0x6d30,38.34976
0x616f,28.695623
0x9ee3,24.341383
0x4d82,25.983585
0xb757,28.266783
0x2e53,19.60374
0xd686,21.149786
0x828d,14.758168
0xb9f5,19.701714
0x73c4,37.150433
0xd427,25.909845
0xc009,37.2991
0x7030,20.99123
0xc500,25.971786
0xd0f4,15.334025
0x6e8c,20.612522
0xa1ee,27.115822
0x4720,16.593483
0x5691,47.995594
0xb8f1,33.036266
0xc790,37.80899
0x3234,34.31209
0xb2be,18.544994
0x7f50,24.462173
0x6fd1,14.093666
0x5a8b,27.449368
0x714d,20.068333
0x4bff,16.861122
0x9925,24.206976
0x6fd6,23.714424
0x2872,21.01656
0x66c,23.331308
0x90f7,28.64187
0xddd,22.758558
0x2a29,39.472614
0x7eb3,22.166996
0x6d17,28.700796
0x7134,23.848259
0xa4f0,21.990803
0x213f,20.900856
0x70e8,33.092552
0x8556,33.0316
0xaae6,33.087482
0x9724,18.708315
0x6208,23.072222
0x5164,17.864166
0xa70e,24.201263
0x6afb,25.226126
0xc0f1,33.261738
0x76e4,22.341978
0x3d34,14.71036
0x540c,17.933178
0x83de,20.878462
0xc950,35.7623
0x63ac,17.825378
0x602b,38.26551
0x757e,36.618595
0x31a9,28.392984
0xd9b5,23.270987
0x4175,23.512728
0xd350,34.713
0x3aa6,21.36108
0x2473,27.094769
0xc94a,23.918585
0x32c9,26.355785
0x986d,25.222301
0x4924,22.66146
0x49c7,44.93534
0x167f,32.750473
0xfb9,19.971401
0x9c99,16.545547
0x28f5,37.657692
0xaaf9,14.866294
0x84b5,22.316805
0x43fb,38.92013
0xc78c,28.81361
0x9159,19.294079
0x61c2,29.124033
0x4fce,23.598425
0xcb2d,36.64269
0x7d38,31.072046
0x897f,18.016186
0x77e6,28.273077
0xadd8,14.271132
0x8ff2,15.358232
0x5d7e,27.743473
0x4722,23.400564
0x9cd8,18.462791
0x1048,22.629562
0x9a3a,38.26709
0x4685,19.560125
0xcb42,14.422637
0xb01c,31.310936
0x2fee,21.008984
0x2a87,16.139286
0x7e10,23.276459
0xb402,21.677921
0x4ccf,23.615665
0xab1f,13.882528
0xd269,23.584162
0x9e50,37.755615
0x1a5f,28.246758
0x9b4,20.757359
0x2e4d,38.42113
0x9fd9,28.64187
0xd79,19.825317
0x709c,23.364882
0x930e,28.119802
0x8d4e,23.814394
0x762,28.972792
0xae5b,15.619238
0x4f12,15.194018
0x298a,18.838163
0x7f37,24.075758
0x3a0a,20.162527
0xc46b,18.100723
0xc65e,23.853643
0x2fa8,20.248594
0x413f,19.855366
0xa1e5,35.663986
0x8448,33.701786
0x4c8,35.545662
0x8fe4,19.069798
0x162f,24.14745
0x8cc9,22.573439
0x77cb,20.738752
0x44d2,20.920235
0x8750,24.694885
0x2fda,21.236818
0x513b,20.830833
0x3e5f,24.276167
0x8abc,43.064774
0x5c05,36.93863
0x5db1,21.54013
0x34e0,25.182108
0xbe30,27.332022
0x69b3,33.471825
0xd73e,14.832713
0x9018,29.44436
0x144c,33.682133
0x8085,34.1708
0xc234,27.387354
0x1c42,20.31146
0xe009,13.64895
0xdc62,36.254505
0xc5d0,43.930317
0x5575,20.549433
0x4859,26.447838
0xc23b,18.40102
0x7e0a,15.348099
0x59d0,34.488964
0xe7e,25.338387
0x4e8b,41.595516
0x3013,17.926664
0x4ff2,25.382376
0x4137,22.05096
0xd82a,18.328148
0x5099,20.638355
0x59c3,22.825638
0x8f41,15.708457
0x818e,27.183325
0xca4a,22.099941
0xbc1c,24.321266
0x8636,24.02015
0xb0ae,36.129868
0x7260,16.530817
0x5081,27.13769
0x4007,15.265905
0xa99d,46.502
0x9432,23.836027
0x8cb7,19.575207
0xa6dc,17.837063
0xd793,25.095184
0x32e3,34.664875
0xb819,23.794254
0xbad3,27.406551
0x7e87,37.08885
0x2fab,16.211891
0x73a9,22.545033
0x70f9,21.305971
0x5644,36.129986
0x1054,17.095865
0x349f,25.544607
0xa51,33.615845
0x76d3,28.800636
0x31d1,16.626205
0x9eee,15.362581
0xdd6b,23.611025
0x6036,33.711506
0xe1b7,17.78259
