ID,Time_taken (min)
0x2318,27.217107113408716
0x3474,29.602901516000244
0x9420,30.09852214697821
0x72ee,26.422261403906866
0xa759,22.670554463907358
0xc4af,19.312513496324204
0x3b9d,12.77248288359439
0xdd42,24.544728534189087
0x872b,38.50411630207007
0x6001,26.47893028978687
0xd845,21.912224490905484
0x4946,16.055513964594937
0x4598,17.184417671216913
0xbd51,22.641773060612316
0x73ec,29.812966501514655
0x5ca7,30.418609187058898
0x9fa6,34.970603007430235
0x914e,22.466643170497967
0x36e5,19.84416434194194
0xd82e,21.305797890496976
0x1df3,37.49753331684706
0xa65,34.000969047865894
0x8b83,25.707441546917536
0x5b95,25.192227761955717
0xaa43,26.19374146942904
0x9995,31.878246019569282
0x1018,35.71185540773014
0x4af3,19.473890997630292
0x87a1,18.24057120969549
0xb64c,13.344428690726035
0x4b7e,15.669411172775794
0x252d,21.57525136432038
0x368e,19.562052848461356
0xe09,20.318951346189476
0x39aa,29.011766359630126
0xb542,33.34190952825606
0x7604,18.495149702350734
0x597c,41.33656881431712
0x184f,15.725808420773246
0x9442,25.146029525847737
0x84e,21.955852425535436
0xa6ba,32.59792029792352
0xb66b,19.66564328565502
0x9bb,21.076852089156134
0x8d9a,23.40177673471779
0x869f,37.96630679691229
0xc587,42.18461700196633
0x3167,22.202533339457784
0x4981,26.693554741008473
0x4c83,21.33680042784351
0x2493,15.217774504282756
0x21a5,20.785502141930827
0x5571,12.366788119575226
0x45b1,34.373991762974185
0xb1f0,24.469056976898163
0x75d9,27.43300672460265
0x46dd,27.674698926302245
0xc002,25.40278502246417
0x95e5,27.038275949691243
0x1c1f,19.16258566968845
0x45bd,18.47503751232034
0xb986,23.7013988528994
0x1761,45.685886930356276
0xb84c,26.96767439888996
0x69c3,35.30937433303962
0xd68c,42.50839910421065
0xd05f,48.00849081848749
0xb5f0,23.93443353738462
0x69a8,28.04436284235717
0xc9c5,35.42105916679523
0x478e,22.96854950826518
0x12dd,26.574006791867674
0x78e3,21.957446384477905
