ID,Time_taken (min)
0x2318,25.973375916282283
0x3474,29.484863344770133
0x9420,30.385463588358938
0x72ee,28.546150335494406
0xa759,21.47089065536783
0xc4af,19.74548213673415
0x3b9d,13.525264695089737
0xdd42,25.651702590296885
0x872b,36.73133120967855
0x6001,25.4361132090622
0xd845,22.388020208822034
0x4946,16.032748850500308
0x4598,16.315750231245325
0xbd51,21.919838912952777
0x73ec,32.76641487972628
0x5ca7,32.24199759282627
0x9fa6,35.16033085567709
0x914e,21.257441343346503
0x36e5,22.286431446187045
0xd82e,22.005150514521862
0x1df3,37.14374343185157
0xa65,36.38607297616243
0x8b83,25.679788545401706
0x5b95,23.83080583314102
0xaa43,26.12918984873888
0x9995,32.99286924725736
0x1018,37.18938604133567
0x4af3,22.17034163682834
0x87a1,18.00280704313021
0xb64c,14.834606044419672
0x4b7e,15.916137568460803
0x252d,21.26117258405942
0x368e,18.50501193633008
0xe09,20.550403519347192
0x39aa,29.606321351413307
0xb542,34.398454395003824
0x7604,19.66483426029441
0x597c,40.3493800129093
0x184f,16.673197973466227
0x9442,24.548321321261522
0x84e,22.291938754809408
0xa6ba,33.458700718416694
0xb66b,19.99881374653766
0x9bb,20.945587267954625
0x8d9a,22.991205380428763
0x869f,37.3707642929986
0xc587,45.80032820876248
0x3167,21.97618506389001
0x4981,26.550853101261712
0x4c83,21.029334845057278
0x2493,16.029878724254687
0x21a5,19.84013852396325
0x5571,13.950690941225103
0x45b1,36.31257904957406
0xb1f0,22.68918282686136
0x75d9,26.871134800483823
0x46dd,28.24150327883131
0xc002,26.796626709256117
0x95e5,27.284255687130987
0x1c1f,19.592793553936588
0x45bd,19.413502800699888
0xb986,23.596434296183805
0x1761,45.9647762480235
0xb84c,26.83256626041297
0x69c3,36.44260622892151
0xd68c,43.03754363946558
0xd05f,46.225046474272304
0xb5f0,22.72393907746324
0x69a8,28.041642700073847
0xc9c5,35.52891046695692
0x478e,19.32713739729528
0x12dd,27.432321966512273
0x78e3,24.301620956693704
0x1661,24.197377398000942
0xcb17,18.272653424882037
0xdff4,22.93337621246943
0x75c3,20.445830109640223
